seed,failed,beta_hat,se,ci_low,ci_high,sr_pds_variant,epds_variant,pre_lasso_terms_y,pre_lasso_terms_d,post_lasso_terms_y,post_lasso_terms_d,term_coefs_y,term_coefs_d,dgp,estimator,dgp_label,est_label,beta0
63,False,0.5784138144431712,0.20650646861231872,0.17366113596302651,0.9831664929233159,sr_pds_cf,sr_pds_cf,"[('int', 0, 1)]","[('int', 0, 16), ('int', 0, 42)]","[('int', 0, 1)]",[],{},{},dgp3,sr_pds_cf,Interactions,SR-PDS (CF),0.5
64,False,0.356643059502705,0.15255376731736806,0.05763767556066357,0.6556484434447464,sr_pds_cf,sr_pds_cf,"[('int', 0, 1), ('int', 3, 4)]","[('int', 2, 18), ('int', 4, 17), ('int', 4, 24), ('int', 6, 18), ('int', 18, 35), ('int', 43, 45)]","[('int', 0, 1), ('int', 3, 4)]","[('int', 2, 18)]",{},{},dgp3,sr_pds_cf,Interactions,SR-PDS (CF),0.5
65,False,0.7227153918418604,0.19125445842974692,0.34785665331955645,1.0975741303641644,sr_pds_cf,sr_pds_cf,"[('int', 0, 1), ('int', 3, 4)]","[('int', 3, 8), ('int', 8, 24)]","[('int', 0, 1), ('int', 3, 4)]",[],{},{},dgp3,sr_pds_cf,Interactions,SR-PDS (CF),0.5
66,False,0.3142759373950967,0.16770453694990753,-0.014424955026722086,0.6429768298169154,sr_pds_cf,sr_pds_cf,"[('int', 0, 1), ('int', 0, 7), ('int', 0, 11), ('int', 2, 3), ('int', 3, 4)]","[('int', 27, 32)]","[('int', 0, 1), ('int', 3, 4)]","[('int', 27, 32)]",{},{},dgp3,sr_pds_cf,Interactions,SR-PDS (CF),0.5
67,False,0.6580322290232345,0.08739252747857036,0.4867428751652366,0.8293215828812325,sr_pds_cf,sr_pds_cf,"[('int', 0, 1), ('int', 3, 4)]","[('int', 5, 33), ('int', 33, 42)]","[('int', 0, 1), ('int', 3, 4)]","[('int', 33, 42)]",{},{},dgp3,sr_pds_cf,Interactions,SR-PDS (CF),0.5
68,False,0.6229294014319291,0.11693902535277331,0.3937289117404934,0.8521298911233648,sr_pds_cf,sr_pds_cf,"[('int', 0, 1), ('int', 3, 4)]","[('int', 8, 16), ('int', 12, 16), ('int', 16, 47), ('int', 34, 40)]","[('int', 0, 1), ('int', 3, 4)]","[('int', 16, 47)]",{},{},dgp3,sr_pds_cf,Interactions,SR-PDS (CF),0.5
69,False,0.5656990073182576,0.14114464678184557,0.2890554996258403,0.8423425150106749,sr_pds_cf,sr_pds_cf,"[('int', 0, 1), ('int', 3, 4)]","[('int', 4, 37), ('int', 9, 29), ('int', 13, 37), ('int', 18, 22), ('int', 18, 24), ('int', 29, 49), ('int', 40, 43)]","[('int', 0, 1), ('int', 3, 4)]","[('int', 9, 29)]",{},{},dgp3,sr_pds_cf,Interactions,SR-PDS (CF),0.5
70,False,0.23414215359712362,0.13440719115501296,-0.029295941066701775,0.49758024826094904,sr_pds_cf,sr_pds_cf,"[('int', 0, 1), ('int', 3, 4)]","[('int', 15, 19), ('int', 22, 23), ('int', 40, 48), ('sq', 15, None)]","[('int', 0, 1), ('int', 3, 4)]","[('int', 15, 19), ('sq', 15, None)]",{},{},dgp3,sr_pds_cf,Interactions,SR-PDS (CF),0.5
71,False,0.5679012147538948,0.09840351294771933,0.3750303293763649,0.7607721001314247,sr_pds_cf,sr_pds_cf,"[('int', 0, 1), ('int', 3, 4)]","[('int', 17, 32), ('int', 32, 39)]","[('int', 0, 1), ('int', 3, 4)]","[('int', 32, 39)]",{},{},dgp3,sr_pds_cf,Interactions,SR-PDS (CF),0.5
72,False,0.8125900342933159,0.1344288918319016,0.5491094063027888,1.076070662283843,sr_pds_cf,sr_pds_cf,"[('int', 0, 1), ('int', 3, 4)]",[],"[('int', 0, 1), ('int', 3, 4)]",[],{},{},dgp3,sr_pds_cf,Interactions,SR-PDS (CF),0.5
73,False,0.554709976624845,0.09560772425364686,0.3673188370876972,0.7421011161619928,sr_pds_cf,sr_pds_cf,"[('int', 0, 1), ('int', 3, 4)]","[('int', 0, 43)]","[('int', 0, 1), ('int', 3, 4)]",[],{},{},dgp3,sr_pds_cf,Interactions,SR-PDS (CF),0.5
74,False,0.5816446348499364,0.1157193402510321,0.35483472795791354,0.8084545417419593,sr_pds_cf,sr_pds_cf,"[('int', 0, 1), ('int', 3, 4)]","[('int', 2, 39), ('int', 7, 11), ('int', 7, 23), ('int', 7, 39), ('int', 9, 39), ('int', 16, 40), ('sq', 7, None)]","[('int', 0, 1), ('int', 3, 4)]","[('int', 2, 39), ('int', 7, 39), ('int', 9, 39), ('int', 16, 40), ('sq', 7, None)]",{},{},dgp3,sr_pds_cf,Interactions,SR-PDS (CF),0.5
75,False,0.40115248459367914,0.11666507430192351,0.17248893896190906,0.6298160302254492,sr_pds_cf,sr_pds_cf,"[('int', 0, 1), ('int', 3, 4)]","[('int', 5, 14), ('int', 5, 40), ('int', 5, 44), ('int', 12, 27), ('int', 14, 40), ('int', 40, 44)]","[('int', 0, 1), ('int', 3, 4)]","[('int', 12, 27)]",{},{},dgp3,sr_pds_cf,Interactions,SR-PDS (CF),0.5
76,False,0.42085967584020906,0.1096987425926276,0.20585014035865895,0.6358692113217592,sr_pds_cf,sr_pds_cf,"[('int', 0, 1), ('int', 3, 4)]","[('int', 20, 31), ('int', 31, 43), ('int', 36, 44), ('int', 44, 47)]","[('int', 0, 1), ('int', 3, 4)]","[('int', 20, 31), ('int', 36, 44), ('int', 44, 47)]",{},{},dgp3,sr_pds_cf,Interactions,SR-PDS (CF),0.5
77,False,0.4818476758662097,0.11907481131074339,0.24846104569715263,0.7152343060352667,sr_pds_cf,sr_pds_cf,"[('int', 0, 1), ('int', 3, 4)]","[('int', 4, 21), ('int', 9, 30), ('int', 9, 49), ('log', 35, None)]","[('int', 0, 1), ('int', 3, 4)]","[('log', 35, None)]",{},{},dgp3,sr_pds_cf,Interactions,SR-PDS (CF),0.5
78,False,0.37857941974340314,0.12093000193832244,0.14155661594429117,0.6156022235425151,sr_pds_cf,sr_pds_cf,"[('int', 0, 1), ('int', 3, 4)]","[('int', 0, 27), ('int', 14, 23)]","[('int', 0, 1), ('int', 3, 4)]",[],{},{},dgp3,sr_pds_cf,Interactions,SR-PDS (CF),0.5
79,False,0.6790764027112752,0.1463384418509472,0.39225305668341875,0.9658997487391316,sr_pds_cf,sr_pds_cf,"[('int', 0, 1), ('int', 1, 3), ('int', 3, 4)]","[('int', 0, 17), ('int', 17, 20), ('int', 24, 36), ('int', 28, 36)]","[('int', 0, 1), ('int', 3, 4)]",[],{},{},dgp3,sr_pds_cf,Interactions,SR-PDS (CF),0.5
80,False,0.4257041619428221,0.15298068041120128,0.1258620283368676,0.7255462955487766,sr_pds_cf,sr_pds_cf,"[('int', 0, 1), ('int', 3, 4)]","[('int', 2, 43), ('int', 3, 37), ('int', 3, 43), ('int', 7, 10), ('int', 7, 20), ('int', 7, 29)]","[('int', 0, 1), ('int', 3, 4)]","[('int', 2, 43), ('int', 3, 43)]",{},{},dgp3,sr_pds_cf,Interactions,SR-PDS (CF),0.5
81,False,0.42720792557410653,0.2039188913362864,0.02752689855498519,0.8268889525932279,sr_pds_cf,sr_pds_cf,"[('int', 0, 1), ('int', 3, 4)]","[('int', 21, 26), ('int', 23, 42)]","[('int', 0, 1), ('int', 3, 4)]",[],{},{},dgp3,sr_pds_cf,Interactions,SR-PDS (CF),0.5
82,False,0.5883682643934993,0.22753886690339561,0.14239208526284391,1.0343444435241547,sr_pds_cf,sr_pds_cf,"[('int', 0, 1), ('int', 3, 4)]","[('int', 0, 10), ('int', 7, 10)]","[('int', 0, 1), ('int', 3, 4)]","[('int', 0, 10), ('int', 7, 10)]",{},{},dgp3,sr_pds_cf,Interactions,SR-PDS (CF),0.5
83,False,0.5264164624716313,0.11343296241421807,0.30408785613976386,0.7487450688034988,sr_pds_cf,sr_pds_cf,"[('int', 0, 1), ('int', 3, 4)]","[('int', 2, 20), ('int', 14, 17), ('int', 14, 45)]","[('int', 0, 1), ('int', 3, 4)]",[],{},{},dgp3,sr_pds_cf,Interactions,SR-PDS (CF),0.5
84,False,0.6125237328377662,0.1491655371360827,0.3201592800510441,0.9048881856244883,sr_pds_cf,sr_pds_cf,"[('int', 0, 1), ('int', 24, 37)]","[('cubic', 24, 13), ('cubic', 24, 47), ('int', 9, 40), ('int', 13, 24), ('int', 19, 45), ('int', 24, 47)]","[('int', 0, 1), ('int', 24, 37)]","[('cubic', 24, 13), ('int', 9, 40), ('int', 24, 47)]",{},{},dgp3,sr_pds_cf,Interactions,SR-PDS (CF),0.5
85,False,0.4329323564146038,0.09872712032847579,0.23942720057079128,0.6264375122584164,sr_pds_cf,sr_pds_cf,"[('int', 0, 1), ('int', 3, 4)]","[('int', 0, 37), ('int', 15, 37), ('int', 17, 47), ('int', 22, 47), ('int', 32, 47)]","[('int', 0, 1), ('int', 3, 4)]","[('int', 0, 37), ('int', 32, 47)]",{},{},dgp3,sr_pds_cf,Interactions,SR-PDS (CF),0.5
86,False,0.6116495987575334,0.14663328505196868,0.3242483600556748,0.8990508374593921,sr_pds_cf,sr_pds_cf,"[('int', 0, 1), ('int', 3, 4)]","[('cubic', 46, 12), ('int', 4, 43), ('int', 8, 23), ('int', 23, 33), ('int', 23, 46), ('sq', 23, None)]","[('int', 0, 1), ('int', 3, 4)]","[('cubic', 46, 12), ('sq', 23, None)]",{},{},dgp3,sr_pds_cf,Interactions,SR-PDS (CF),0.5
87,False,0.17059255672524165,0.16066800728000752,-0.1443167375435731,0.4855018509940564,sr_pds_cf,sr_pds_cf,"[('int', 0, 1), ('int', 3, 4)]","[('int', 3, 40), ('int', 27, 46), ('int', 40, 42)]","[('int', 0, 1), ('int', 3, 4)]","[('int', 27, 46), ('int', 40, 42)]",{},{},dgp3,sr_pds_cf,Interactions,SR-PDS (CF),0.5
88,False,0.6529237941234406,0.19206502599666841,0.2764763431699705,1.0293712450769106,sr_pds_cf,sr_pds_cf,"[('int', 0, 1), ('int', 0, 3), ('int', 3, 4)]",[],"[('int', 0, 1), ('int', 3, 4)]",[],{},{},dgp3,sr_pds_cf,Interactions,SR-PDS (CF),0.5
89,False,0.47115185151756006,0.12175127821902997,0.23251934620826134,0.7097843568268588,sr_pds_cf,sr_pds_cf,"[('int', 0, 1), ('int', 3, 4)]","[('int', 1, 19), ('int', 19, 36)]","[('int', 0, 1), ('int', 3, 4)]",[],{},{},dgp3,sr_pds_cf,Interactions,SR-PDS (CF),0.5
90,False,0.6300375983196553,0.15244869743144132,0.33123815135403034,0.9288370452852803,sr_pds_cf,sr_pds_cf,"[('int', 0, 1), ('int', 3, 4)]","[('int', 0, 38), ('int', 2, 25), ('int', 2, 30), ('int', 4, 38), ('int', 13, 25), ('int', 13, 30), ('int', 14, 16), ('int', 14, 31), ('int', 20, 21)]","[('int', 0, 1), ('int', 3, 4)]","[('int', 4, 38)]",{},{},dgp3,sr_pds_cf,Interactions,SR-PDS (CF),0.5
91,False,0.5958749273260731,0.10680124380298951,0.38654448947221365,0.8052053651799325,sr_pds_cf,sr_pds_cf,"[('int', 0, 1), ('int', 3, 4)]","[('cubic', 43, 13), ('cubic', 43, 19), ('int', 5, 19), ('int', 22, 35), ('int', 35, 47), ('int', 43, 48)]","[('int', 0, 1), ('int', 3, 4)]","[('cubic', 43, 13), ('cubic', 43, 19), ('int', 35, 47)]",{},{},dgp3,sr_pds_cf,Interactions,SR-PDS (CF),0.5
92,False,0.8309563285375401,0.12285652671858656,0.5901575361691105,1.0717551209059697,sr_pds_cf,sr_pds_cf,"[('int', 0, 1), ('int', 3, 4)]","[('cubic', 11, 2), ('cubic', 44, 2), ('int', 2, 11), ('int', 4, 45), ('int', 7, 45), ('int', 10, 11), ('int', 14, 44), ('int', 15, 45), ('int', 18, 45)]","[('int', 0, 1), ('int', 3, 4)]","[('int', 4, 45), ('int', 10, 11), ('int', 14, 44), ('int', 15, 45)]",{},{},dgp3,sr_pds_cf,Interactions,SR-PDS (CF),0.5
93,False,0.4827497805194153,0.11170230000089679,0.2638132725176576,0.701686288521173,sr_pds_cf,sr_pds_cf,"[('int', 0, 1), ('int', 3, 4)]","[('int', 6, 28), ('int', 6, 47), ('int', 30, 46), ('int', 31, 46)]","[('int', 0, 1), ('int', 3, 4)]","[('int', 30, 46)]",{},{},dgp3,sr_pds_cf,Interactions,SR-PDS (CF),0.5
94,False,0.47996214524760006,0.11688973079456338,0.25085827289025586,0.7090660176049443,sr_pds_cf,sr_pds_cf,"[('int', 0, 1), ('int', 3, 4)]","[('cubic', 25, 5), ('int', 5, 19), ('int', 26, 33), ('int', 32, 43), ('int', 33, 39), ('sq', 44, None)]","[('int', 0, 1), ('int', 3, 4)]","[('cubic', 25, 5), ('int', 26, 33), ('int', 32, 43), ('sq', 44, None)]",{},{},dgp3,sr_pds_cf,Interactions,SR-PDS (CF),0.5
95,False,0.6319180385586877,0.12179985113526223,0.3931903303335737,0.8706457467838016,sr_pds_cf,sr_pds_cf,"[('int', 0, 1), ('int', 3, 4)]","[('int', 6, 26), ('int', 8, 41), ('int', 10, 41), ('int', 19, 31), ('int', 22, 26), ('int', 31, 45)]","[('int', 0, 1), ('int', 3, 4)]","[('int', 8, 41)]",{},{},dgp3,sr_pds_cf,Interactions,SR-PDS (CF),0.5
96,False,0.3210495452584843,0.10988131183619083,0.10568217405955024,0.5364169164574183,sr_pds_cf,sr_pds_cf,"[('int', 0, 1), ('int', 3, 4)]","[('int', 13, 46), ('int', 42, 46)]","[('int', 0, 1), ('int', 3, 4)]",[],{},{},dgp3,sr_pds_cf,Interactions,SR-PDS (CF),0.5
97,False,0.6168900326714686,0.10423797865492648,0.4125835945078127,0.8211964708351245,sr_pds_cf,sr_pds_cf,"[('int', 0, 1), ('int', 3, 4)]","[('cubic', 29, 21), ('int', 2, 10), ('int', 2, 29), ('int', 4, 31), ('int', 11, 28), ('int', 12, 28), ('int', 15, 28), ('int', 17, 42), ('int', 21, 28), ('int', 21, 29), ('int', 31, 34)]","[('int', 0, 1), ('int', 3, 4)]","[('cubic', 29, 21), ('int', 15, 28)]",{},{},dgp3,sr_pds_cf,Interactions,SR-PDS (CF),0.5
98,False,0.45059781212628675,0.1457099169738848,0.16500637485747255,0.736189249395101,sr_pds_cf,sr_pds_cf,"[('int', 0, 1), ('int', 3, 4)]","[('int', 3, 44), ('int', 21, 24)]","[('int', 0, 1), ('int', 3, 4)]","[('int', 3, 44)]",{},{},dgp3,sr_pds_cf,Interactions,SR-PDS (CF),0.5
99,False,0.6118412195599743,0.14767588411567587,0.3223964866932496,0.901285952426699,sr_pds_cf,sr_pds_cf,"[('int', 0, 1)]","[('int', 10, 24), ('int', 16, 30), ('int', 24, 31), ('int', 24, 40), ('int', 35, 44)]","[('int', 0, 1)]","[('int', 24, 31), ('int', 24, 40)]",{},{},dgp3,sr_pds_cf,Interactions,SR-PDS (CF),0.5
