seed,failed,beta_hat,se,ci_low,ci_high,dgp,estimator,dgp_label,est_label,beta0,sr_pds_variant,epds_variant,pre_lasso_terms_y,pre_lasso_terms_d,post_lasso_terms_y,post_lasso_terms_d,term_coefs_y,term_coefs_d
5,False,1.6420720293756441,0.2224971560895941,1.2059776034400396,2.0781664553112487,dgp6,dml_nn,NL + mild NL conf.,DML-NN,0.5,,,nan,nan,nan,nan,nan,nan
6,False,1.8890676022397326,0.18026281342866454,1.53575248791955,2.242382716559915,dgp6,dml_nn,NL + mild NL conf.,DML-NN,0.5,,,nan,nan,nan,nan,nan,nan
7,False,1.7083362185918802,0.16190721308259765,1.390998080949989,2.025674356233772,dgp6,dml_nn,NL + mild NL conf.,DML-NN,0.5,,,nan,nan,nan,nan,nan,nan
8,False,1.641203308535086,0.19418029383720484,1.2606099326141644,2.0217966844560076,dgp6,dml_nn,NL + mild NL conf.,DML-NN,0.5,,,nan,nan,nan,nan,nan,nan
9,False,1.6122580510207478,0.18214013198619775,1.2552633923278003,1.9692527097136954,dgp6,dml_nn,NL + mild NL conf.,DML-NN,0.5,,,nan,nan,nan,nan,nan,nan
0,False,0.5784870044920071,0.2513756262183993,0.0857907771039444,1.0711832318800698,dgp6,sr_pds,NL + mild NL conf.,SR-PDS,0.5,sr_pds,sr_pds,"[('log', 2, None)]","[('int', 3, 4)]","[('log', 2, None)]","[('int', 3, 4)]","{('log', 2, None): -4.959038905320639}","{('int', 3, 4): 2.623984463273799}"
1,False,0.4989843143536396,0.04556125737930226,0.4096842498902072,0.588284378817072,dgp6,sr_pds,NL + mild NL conf.,SR-PDS,0.5,sr_pds,sr_pds,"[('cubic', 0, 1), ('log', 2, None)]","[('int', 3, 4)]","[('cubic', 0, 1), ('log', 2, None)]","[('int', 3, 4)]","{('cubic', 0, 1): 4.96939764001654, ('log', 2, None): -4.9083499755001}","{('int', 3, 4): 3.1424459879792868}"
2,False,0.6773899230038102,0.26254121952935877,0.16280913272626696,1.1919707132813535,dgp6,sr_pds,NL + mild NL conf.,SR-PDS,0.5,sr_pds,sr_pds,"[('cubic', 0, 1), ('int', 3, 4)]","[('int', 3, 4)]","[('cubic', 0, 1), ('int', 3, 4)]","[('int', 3, 4)]","{('cubic', 0, 1): 4.896073779243133, ('int', 3, 4): 2.481700864619243}","{('int', 3, 4): 2.481700864619243}"
3,False,0.47595139302638517,0.042958748460684947,0.39175224604344266,0.5601505400093276,dgp6,sr_pds,NL + mild NL conf.,SR-PDS,0.5,sr_pds,sr_pds,"[('cubic', 0, 1), ('int', 3, 4), ('log', 2, None)]","[('int', 3, 4)]","[('cubic', 0, 1), ('int', 3, 4), ('log', 2, None)]","[('int', 3, 4)]","{('cubic', 0, 1): 4.991308164650344, ('int', 3, 4): 3.1262840684164153, ('log', 2, None): -4.967465298055253}","{('int', 3, 4): 3.1262840684164153}"
4,False,0.39935977536591016,0.26315809611399843,-0.11643009301752671,0.915149643749347,dgp6,sr_pds,NL + mild NL conf.,SR-PDS,0.5,sr_pds,sr_pds,"[('cubic', 0, 1)]","[('int', 3, 4)]","[('cubic', 0, 1)]","[('int', 3, 4)]","{('cubic', 0, 1): 4.693597194242059}","{('int', 3, 4): 3.3106428096982587}"
5,False,0.4775319539543745,0.20229395567244965,0.08103580083637318,0.8740281070723758,dgp6,sr_pds,NL + mild NL conf.,SR-PDS,0.5,sr_pds,sr_pds,"[('cubic', 0, 1)]","[('int', 3, 4)]","[('cubic', 0, 1)]","[('int', 3, 4)]","{('cubic', 0, 1): 4.863066645306091}","{('int', 3, 4): 3.442890005050256}"
6,False,0.5067986056428502,0.04271515397731887,0.4230769038473052,0.5905203074383951,dgp6,sr_pds,NL + mild NL conf.,SR-PDS,0.5,sr_pds,sr_pds,"[('cubic', 0, 1), ('int', 3, 4), ('log', 2, None)]","[('int', 3, 4)]","[('cubic', 0, 1), ('int', 3, 4), ('log', 2, None)]","[('int', 3, 4)]","{('cubic', 0, 1): 4.989505671267905, ('int', 3, 4): 2.9390860064208395, ('log', 2, None): -4.973425349837108}","{('int', 3, 4): 2.9390860064208395}"
7,False,0.4606102683892081,0.26752924530722166,-0.06374705241294637,0.9849675891913625,dgp6,sr_pds,NL + mild NL conf.,SR-PDS,0.5,sr_pds,sr_pds,"[('cubic', 0, 1)]","[('int', 3, 4)]","[('cubic', 0, 1)]","[('int', 3, 4)]","{('cubic', 0, 1): 4.817969879814826}","{('int', 3, 4): 3.256415376776484}"
8,False,0.9967824855842761,0.2616340162301581,0.48397981377316623,1.509585157395386,dgp6,sr_pds,NL + mild NL conf.,SR-PDS,0.5,sr_pds,sr_pds,"[('cubic', 0, 1)]","[('int', 3, 4)]","[('cubic', 0, 1)]","[('int', 3, 4)]","{('cubic', 0, 1): 5.186103717667941}","{('int', 3, 4): 1.5050668906254732}"
9,False,0.5037386624813013,0.0417498347720242,0.42190898632813384,0.5855683386344687,dgp6,sr_pds,NL + mild NL conf.,SR-PDS,0.5,sr_pds,sr_pds,"[('cubic', 0, 1), ('log', 2, None)]","[('int', 3, 4)]","[('cubic', 0, 1), ('log', 2, None)]","[('int', 3, 4)]","{('cubic', 0, 1): 4.967670826486531, ('log', 2, None): -5.092930604147692}","{('int', 3, 4): 3.0156501471124426}"
0,False,0.5788567104532378,0.132569137963368,0.31902120004503653,0.8386922208614391,dgp6,sr_pds_cf,NL + mild NL conf.,SR-PDS (CF),0.5,sr_pds_cf,sr_pds_cf,"[('cubic', 0, 1), ('cubic', 0, 5), ('log', 2, None)]","[('int', 3, 4)]","[('cubic', 0, 1), ('log', 2, None)]","[('int', 3, 4)]",{},{}
1,False,0.3937383198223254,0.15920382669447186,0.08169881950116054,0.7057778201434902,dgp6,sr_pds_cf,NL + mild NL conf.,SR-PDS (CF),0.5,sr_pds_cf,sr_pds_cf,"[('cubic', 0, 1), ('log', 2, None)]","[('int', 3, 4)]","[('cubic', 0, 1), ('log', 2, None)]","[('int', 3, 4)]",{},{}
2,False,0.5387001277014815,0.14092973113215082,0.26247785468246587,0.814922400720497,dgp6,sr_pds_cf,NL + mild NL conf.,SR-PDS (CF),0.5,sr_pds_cf,sr_pds_cf,"[('cubic', 0, 1), ('log', 2, None)]","[('int', 3, 4)]","[('cubic', 0, 1), ('log', 2, None)]","[('int', 3, 4)]",{},{}
3,False,0.5291097144618863,0.14848596058261815,0.2380772317199547,0.8201421972038179,dgp6,sr_pds_cf,NL + mild NL conf.,SR-PDS (CF),0.5,sr_pds_cf,sr_pds_cf,"[('cubic', 0, 1), ('int', 0, 1), ('log', 2, None), ('sqrt', 2, None)]","[('int', 3, 4)]","[('cubic', 0, 1), ('log', 2, None), ('sqrt', 2, None)]","[('int', 3, 4)]",{},{}
4,False,0.3729769794922129,0.18845012537482264,0.003614733757560551,0.7423392252268652,dgp6,sr_pds_cf,NL + mild NL conf.,SR-PDS (CF),0.5,sr_pds_cf,sr_pds_cf,"[('cubic', 0, 1), ('log', 2, None), ('sqrt', 2, None)]","[('int', 3, 4)]","[('cubic', 0, 1), ('log', 2, None), ('sqrt', 2, None)]","[('int', 3, 4)]",{},{}
0,False,1.980899047669074,0.11279607258485616,1.7598187454027558,2.201979349935392,dgp7,full_ols,NL + severe NL conf.,Full OLS,0.5,,,nan,nan,nan,nan,nan,nan
1,False,2.0331129662866974,0.10818460428254023,1.8210711418929184,2.245154790680476,dgp7,full_ols,NL + severe NL conf.,Full OLS,0.5,,,nan,nan,nan,nan,nan,nan
2,False,2.0821428918288016,0.10450616860408472,1.8773108013647957,2.286974982292808,dgp7,full_ols,NL + severe NL conf.,Full OLS,0.5,,,nan,nan,nan,nan,nan,nan
3,False,2.1556388780488773,0.10698513470313048,1.9459480140307415,2.365329742067013,dgp7,full_ols,NL + severe NL conf.,Full OLS,0.5,,,nan,nan,nan,nan,nan,nan
4,False,2.0224595694714447,0.0979614942731279,1.830455040696114,2.2144640982467756,dgp7,full_ols,NL + severe NL conf.,Full OLS,0.5,,,nan,nan,nan,nan,nan,nan
5,False,2.300674236014926,0.08480561065863562,2.134455239124,2.466893232905852,dgp7,full_ols,NL + severe NL conf.,Full OLS,0.5,,,nan,nan,nan,nan,nan,nan
6,False,2.0535258353323345,0.11536501818807157,1.827410399683714,2.279641270980955,dgp7,full_ols,NL + severe NL conf.,Full OLS,0.5,,,nan,nan,nan,nan,nan,nan
7,False,2.0671660226997126,0.10892459127102541,1.8536738238085029,2.2806582215909224,dgp7,full_ols,NL + severe NL conf.,Full OLS,0.5,,,nan,nan,nan,nan,nan,nan
8,False,1.9123068740629046,0.10552781599569036,1.7054723547113515,2.119141393414458,dgp7,full_ols,NL + severe NL conf.,Full OLS,0.5,,,nan,nan,nan,nan,nan,nan
9,False,2.0030903857891746,0.11180431977915196,1.7839539190220368,2.2222268525563127,dgp7,full_ols,NL + severe NL conf.,Full OLS,0.5,,,nan,nan,nan,nan,nan,nan
0,False,1.9612434951930418,0.11198465852973244,1.7417535644747661,2.1807334259113174,dgp7,pds_lasso,NL + severe NL conf.,PDS-LASSO,0.5,,,nan,nan,nan,nan,nan,nan
1,False,2.022715176208983,0.1070338321131203,1.812928865267267,2.2325014871506985,dgp7,pds_lasso,NL + severe NL conf.,PDS-LASSO,0.5,,,nan,nan,nan,nan,nan,nan
2,False,2.0755562600045563,0.10342209073445993,1.8728489621650148,2.278263557844098,dgp7,pds_lasso,NL + severe NL conf.,PDS-LASSO,0.5,,,nan,nan,nan,nan,nan,nan
3,False,2.1437979371507634,0.10625406082111542,1.935539977941377,2.3520558963601497,dgp7,pds_lasso,NL + severe NL conf.,PDS-LASSO,0.5,,,nan,nan,nan,nan,nan,nan
4,False,2.0132622991219926,0.09725284165523383,1.8226467294777344,2.203877868766251,dgp7,pds_lasso,NL + severe NL conf.,PDS-LASSO,0.5,,,nan,nan,nan,nan,nan,nan
5,False,2.2914174669825593,0.08491022008819926,2.1249934356096887,2.45784149835543,dgp7,pds_lasso,NL + severe NL conf.,PDS-LASSO,0.5,,,nan,nan,nan,nan,nan,nan
6,False,2.046294250713344,0.1151579907035963,1.8205845889342953,2.2720039124923925,dgp7,pds_lasso,NL + severe NL conf.,PDS-LASSO,0.5,,,nan,nan,nan,nan,nan,nan
7,False,2.0549091348755377,0.1084985434263423,1.8422519897599068,2.2675662799911684,dgp7,pds_lasso,NL + severe NL conf.,PDS-LASSO,0.5,,,nan,nan,nan,nan,nan,nan
8,False,1.9041420155369535,0.10511906218241414,1.6981086536594219,2.1101753774144854,dgp7,pds_lasso,NL + severe NL conf.,PDS-LASSO,0.5,,,nan,nan,nan,nan,nan,nan
9,False,1.9914020590792187,0.11068681954860693,1.774455892763949,2.2083482253944884,dgp7,pds_lasso,NL + severe NL conf.,PDS-LASSO,0.5,,,nan,nan,nan,nan,nan,nan
0,False,2.007782010610417,0.11297843551910086,1.7863442769929794,2.229219744227855,dgp7,dml_lasso,NL + severe NL conf.,DML-LASSO,0.5,,,nan,nan,nan,nan,nan,nan
1,False,2.040534634346918,0.11212747073140283,1.8207647917133687,2.2603044769804677,dgp7,dml_lasso,NL + severe NL conf.,DML-LASSO,0.5,,,nan,nan,nan,nan,nan,nan
2,False,2.148840758058962,0.10251835975515297,1.9479047729388623,2.349776743179062,dgp7,dml_lasso,NL + severe NL conf.,DML-LASSO,0.5,,,nan,nan,nan,nan,nan,nan
3,False,2.1625803339974876,0.10329695266976809,1.960118306764742,2.365042361230233,dgp7,dml_lasso,NL + severe NL conf.,DML-LASSO,0.5,,,nan,nan,nan,nan,nan,nan
4,False,2.081217530561324,0.09668294105283443,1.8917189660977685,2.2707160950248793,dgp7,dml_lasso,NL + severe NL conf.,DML-LASSO,0.5,,,nan,nan,nan,nan,nan,nan
5,False,2.315330004852422,0.07782806766633431,2.1627869922264065,2.4678730174784373,dgp7,dml_lasso,NL + severe NL conf.,DML-LASSO,0.5,,,nan,nan,nan,nan,nan,nan
6,False,2.057874486689309,0.11387968666505914,1.834670300825793,2.281078672552825,dgp7,dml_lasso,NL + severe NL conf.,DML-LASSO,0.5,,,nan,nan,nan,nan,nan,nan
7,False,2.0914064234199654,0.11131653950881312,1.8732260059826917,2.3095868408572393,dgp7,dml_lasso,NL + severe NL conf.,DML-LASSO,0.5,,,nan,nan,nan,nan,nan,nan
8,False,1.9633446889532649,0.10425152856647592,1.759011692962972,2.1676776849435577,dgp7,dml_lasso,NL + severe NL conf.,DML-LASSO,0.5,,,nan,nan,nan,nan,nan,nan
9,False,2.0691355514597567,0.11819342578287802,1.8374764369253158,2.300794665994198,dgp7,dml_lasso,NL + severe NL conf.,DML-LASSO,0.5,,,nan,nan,nan,nan,nan,nan
0,False,1.8440509327329888,0.12059771310146652,1.6076794150541145,2.0804224504118634,dgp7,dml_rf,NL + severe NL conf.,DML-RF,0.5,,,nan,nan,nan,nan,nan,nan
1,False,1.8599455655057058,0.1162963052291114,1.6320048072566475,2.087886323754764,dgp7,dml_rf,NL + severe NL conf.,DML-RF,0.5,,,nan,nan,nan,nan,nan,nan
2,False,1.9896147711329855,0.10831079949851138,1.7773256041159031,2.2019039381500676,dgp7,dml_rf,NL + severe NL conf.,DML-RF,0.5,,,nan,nan,nan,nan,nan,nan
3,False,1.8474313325100051,0.11496866577171333,1.622092747597447,2.0727699174225633,dgp7,dml_rf,NL + severe NL conf.,DML-RF,0.5,,,nan,nan,nan,nan,nan,nan
4,False,2.0988576843394173,0.14934141961405648,1.8061485018958665,2.391566866782968,dgp7,dml_rf,NL + severe NL conf.,DML-RF,0.5,,,nan,nan,nan,nan,nan,nan
5,False,2.06355469118288,0.10823896292723519,1.8514063238454992,2.275703058520261,dgp7,dml_rf,NL + severe NL conf.,DML-RF,0.5,,,nan,nan,nan,nan,nan,nan
6,False,1.7513444209035587,0.10626941735579909,1.5430563628861924,1.959632478920925,dgp7,dml_rf,NL + severe NL conf.,DML-RF,0.5,,,nan,nan,nan,nan,nan,nan
7,False,1.9356270349276379,0.12493046247216098,1.6907633284822023,2.1804907413730734,dgp7,dml_rf,NL + severe NL conf.,DML-RF,0.5,,,nan,nan,nan,nan,nan,nan
8,False,1.7415210452267809,0.10469880201570927,1.5363113932759906,1.946730697177571,dgp7,dml_rf,NL + severe NL conf.,DML-RF,0.5,,,nan,nan,nan,nan,nan,nan
9,False,1.8619921397323387,0.13968302638473098,1.588213408018266,2.1357708714464114,dgp7,dml_rf,NL + severe NL conf.,DML-RF,0.5,,,nan,nan,nan,nan,nan,nan
0,False,2.0081577003491535,0.12262661244025438,1.767809539966255,2.248505860732052,dgp7,dml_nn,NL + severe NL conf.,DML-NN,0.5,,,nan,nan,nan,nan,nan,nan
1,False,2.0958551824942147,0.12052003807119992,1.859635907874663,2.3320744571137664,dgp7,dml_nn,NL + severe NL conf.,DML-NN,0.5,,,nan,nan,nan,nan,nan,nan
2,False,1.9649925740399254,0.11281116972970014,1.7438826813697133,2.1861024667101376,dgp7,dml_nn,NL + severe NL conf.,DML-NN,0.5,,,nan,nan,nan,nan,nan,nan
3,False,1.9414276114256115,0.14362555536836338,1.6599215229036193,2.2229336999476037,dgp7,dml_nn,NL + severe NL conf.,DML-NN,0.5,,,nan,nan,nan,nan,nan,nan
4,False,2.109301472330382,0.11023354522754827,1.893243723684387,2.3253592209763765,dgp7,dml_nn,NL + severe NL conf.,DML-NN,0.5,,,nan,nan,nan,nan,nan,nan
5,False,2.2744780370588162,0.12998690496059928,2.0197037033360417,2.529252370781591,dgp7,dml_nn,NL + severe NL conf.,DML-NN,0.5,,,nan,nan,nan,nan,nan,nan
6,False,1.977665798094309,0.1354582618999629,1.7121676047703818,2.2431639914182364,dgp7,dml_nn,NL + severe NL conf.,DML-NN,0.5,,,nan,nan,nan,nan,nan,nan
7,False,2.0384365306404275,0.10973593640516822,1.8233540952862979,2.2535189659945574,dgp7,dml_nn,NL + severe NL conf.,DML-NN,0.5,,,nan,nan,nan,nan,nan,nan
8,False,1.9365775034175619,0.10094749138153321,1.7387204203097568,2.134434586525367,dgp7,dml_nn,NL + severe NL conf.,DML-NN,0.5,,,nan,nan,nan,nan,nan,nan
9,False,1.9327261284274382,0.13346115196727223,1.6711422705715846,2.194309986283292,dgp7,dml_nn,NL + severe NL conf.,DML-NN,0.5,,,nan,nan,nan,nan,nan,nan
0,False,0.517137741001283,0.3148719856678107,-0.10001135090762603,1.1342868329101918,dgp7,sr_pds,NL + severe NL conf.,SR-PDS,0.5,sr_pds,sr_pds,"[('cubic', 0, 1)]","[('cubic', 0, 1), ('int', 3, 4)]","[('cubic', 0, 1)]","[('cubic', 0, 1), ('int', 3, 4)]","{('cubic', 0, 1): 4.733740072033987}","{('cubic', 0, 1): 4.733740072033987, ('int', 3, 4): 3.1605540981342997}"
1,False,0.05554140390162768,0.2747309209521208,-0.48293120116452914,0.5940140089677844,dgp7,sr_pds,NL + severe NL conf.,SR-PDS,0.5,sr_pds,sr_pds,"[('cubic', 0, 1)]","[('cubic', 0, 1), ('int', 3, 4)]","[('cubic', 0, 1)]","[('cubic', 0, 1), ('int', 3, 4)]","{('cubic', 0, 1): 5.658893173755824}","{('cubic', 0, 1): 5.658893173755824, ('int', 3, 4): 4.407308337084535}"
2,False,0.4529029001487806,0.04867300520011561,0.357503809956554,0.5483019903410071,dgp7,sr_pds,NL + severe NL conf.,SR-PDS,0.5,sr_pds,sr_pds,"[('cubic', 0, 1), ('log', 2, None)]","[('cubic', 0, 1), ('int', 3, 4)]","[('cubic', 0, 1), ('log', 2, None)]","[('cubic', 0, 1), ('int', 3, 4)]","{('cubic', 0, 1): 5.088319523303626, ('log', 2, None): -4.952406449451381}","{('cubic', 0, 1): 5.088319523303626, ('int', 3, 4): 3.10268139882356}"
3,False,0.4759513930263852,0.042958748460685134,0.3917522460434424,0.5601505400093281,dgp7,sr_pds,NL + severe NL conf.,SR-PDS,0.5,sr_pds,sr_pds,"[('cubic', 0, 1), ('log', 2, None)]","[('cubic', 0, 1), ('int', 3, 4)]","[('cubic', 0, 1), ('log', 2, None)]","[('cubic', 0, 1), ('int', 3, 4)]","{('cubic', 0, 1): 5.039405378597576, ('log', 2, None): -4.9674652980552585}","{('cubic', 0, 1): 5.039405378597576, ('int', 3, 4): 3.1503326753900334}"
4,False,0.3993597753659174,0.2631580961139986,-0.11643009301751983,0.9151496437493546,dgp7,sr_pds,NL + severe NL conf.,SR-PDS,0.5,sr_pds,sr_pds,"[('cubic', 0, 1)]","[('cubic', 0, 1), ('int', 3, 4)]","[('cubic', 0, 1)]","[('cubic', 0, 1), ('int', 3, 4)]","{('cubic', 0, 1): 4.894877643510215}","{('cubic', 0, 1): 4.894877643510215, ('int', 3, 4): 3.411283034332355}"
5,False,0.47753195395436676,0.20229395567244926,0.08103580083636625,0.8740281070723672,dgp7,sr_pds,NL + severe NL conf.,SR-PDS,0.5,sr_pds,sr_pds,"[('cubic', 0, 1)]","[('cubic', 0, 1), ('int', 3, 4)]","[('cubic', 0, 1)]","[('cubic', 0, 1), ('int', 3, 4)]","{('cubic', 0, 1): 4.908002737397351}","{('cubic', 0, 1): 4.908002737397351, ('int', 3, 4): 3.465358051095895}"
6,False,0.40898227060743036,0.07181139810441468,0.2682319303227776,0.5497326108920831,dgp7,sr_pds,NL + severe NL conf.,SR-PDS,0.5,sr_pds,sr_pds,"[('cubic', 0, 1), ('sqrt', 2, None)]","[('cubic', 0, 1), ('int', 3, 4)]","[('cubic', 0, 1), ('sqrt', 2, None)]","[('cubic', 0, 1), ('int', 3, 4)]","{('cubic', 0, 1): 5.116828719974243, ('sqrt', 2, None): -14.19838055226195}","{('cubic', 0, 1): 5.116828719974243, ('int', 3, 4): 3.2021355324153777}"
7,False,0.4606102683892162,0.26752924530722183,-0.0637470524129386,0.984967589191371,dgp7,sr_pds,NL + severe NL conf.,SR-PDS,0.5,sr_pds,sr_pds,"[('cubic', 0, 1)]","[('cubic', 0, 1), ('int', 3, 4)]","[('cubic', 0, 1)]","[('cubic', 0, 1), ('int', 3, 4)]","{('cubic', 0, 1): 4.89674934303641}","{('cubic', 0, 1): 4.89674934303641, ('int', 3, 4): 3.2958051083872686}"
8,False,0.9967824855842626,0.26163401623015736,0.48397981377315424,1.509585157395371,dgp7,sr_pds,NL + severe NL conf.,SR-PDS,0.5,sr_pds,sr_pds,"[('cubic', 0, 1), ('int', 0, 1)]","[('cubic', 0, 1), ('int', 3, 4)]","[('cubic', 0, 1)]","[('cubic', 0, 1), ('int', 3, 4)]","{('cubic', 0, 1): 4.192538746499389}","{('cubic', 0, 1): 4.192538746499389, ('int', 3, 4): 1.0082844050411897}"
9,False,0.5037386624813005,0.04174983477202427,0.42190898632813295,0.5855683386344681,dgp7,sr_pds,NL + severe NL conf.,SR-PDS,0.5,sr_pds,sr_pds,"[('cubic', 0, 1), ('log', 2, None)]","[('cubic', 0, 1), ('int', 3, 4)]","[('cubic', 0, 1), ('log', 2, None)]","[('cubic', 0, 1), ('int', 3, 4)]","{('cubic', 0, 1): 4.9601935015239365, ('log', 2, None): -5.092930604147706}","{('cubic', 0, 1): 4.9601935015239365, ('int', 3, 4): 3.011911484631144}"
0,False,1.1730071709739367,0.05634240208802179,1.062576062881414,1.2834382790664594,dgp7,sr_pds_cf,NL + severe NL conf.,SR-PDS (CF),0.5,sr_pds_cf,sr_pds_cf,"[('cubic', 0, 1), ('log', 2, None)]","[('cubic', 0, 1), ('int', 3, 4)]","[('cubic', 0, 1), ('log', 2, None)]","[('cubic', 0, 1), ('int', 3, 4)]",{},{}
1,False,0.4128261526359237,0.1387136896888732,0.1409473208457322,0.6847049844261153,dgp7,sr_pds_cf,NL + severe NL conf.,SR-PDS (CF),0.5,sr_pds_cf,sr_pds_cf,"[('cubic', 0, 1), ('log', 2, None), ('sqrt', 2, None)]","[('cubic', 0, 1), ('int', 3, 4)]","[('cubic', 0, 1), ('log', 2, None), ('sqrt', 2, None)]","[('cubic', 0, 1), ('int', 3, 4)]",{},{}
2,False,1.2048504040476555,0.17680882422208555,0.8583051085723679,1.5513956995229432,dgp7,sr_pds_cf,NL + severe NL conf.,SR-PDS (CF),0.5,sr_pds_cf,sr_pds_cf,"[('cubic', 0, 1), ('int', 3, 4), ('log', 2, None)]","[('cubic', 0, 1), ('int', 3, 4)]","[('cubic', 0, 1), ('int', 3, 4), ('log', 2, None)]","[('cubic', 0, 1), ('int', 3, 4)]",{},{}
3,False,0.48296693976297295,0.08943779453265896,0.3076688624789614,0.6582650170469845,dgp7,sr_pds_cf,NL + severe NL conf.,SR-PDS (CF),0.5,sr_pds_cf,sr_pds_cf,"[('cubic', 0, 1), ('log', 2, None)]","[('cubic', 0, 1), ('int', 3, 4)]","[('cubic', 0, 1), ('log', 2, None)]","[('cubic', 0, 1), ('int', 3, 4)]",{},{}
4,False,1.1643201794338887,0.09310467644513094,0.981835013601432,1.3468053452663453,dgp7,sr_pds_cf,NL + severe NL conf.,SR-PDS (CF),0.5,sr_pds_cf,sr_pds_cf,"[('cubic', 0, 1), ('log', 2, None)]","[('cubic', 0, 1), ('int', 3, 4)]","[('cubic', 0, 1), ('log', 2, None)]","[('cubic', 0, 1), ('int', 3, 4)]",{},{}
0,False,1.1403238294708689,0.3836501758667565,0.38836948477202615,1.8922781741697117,dgp8,full_ols,Weak NL conf. (dummies),Full OLS,0.5,,,nan,nan,nan,nan,nan,nan
1,False,1.7938888216007214,0.41508910108686664,0.9803141834704627,2.60746345973098,dgp8,full_ols,Weak NL conf. (dummies),Full OLS,0.5,,,nan,nan,nan,nan,nan,nan
2,False,1.3920520182515455,0.41151262570924463,0.585487271861426,2.198616764641665,dgp8,full_ols,Weak NL conf. (dummies),Full OLS,0.5,,,nan,nan,nan,nan,nan,nan
3,False,0.8767042551297449,0.5178991047125711,-0.13837799010689433,1.891786500366384,dgp8,full_ols,Weak NL conf. (dummies),Full OLS,0.5,,,nan,nan,nan,nan,nan,nan
4,False,1.8985534002868922,0.37889001852348825,1.1559289639808554,2.641177836592929,dgp8,full_ols,Weak NL conf. (dummies),Full OLS,0.5,,,nan,nan,nan,nan,nan,nan
5,False,1.7110495706035709,0.4336349111609001,0.8611251447282068,2.560973996478935,dgp8,full_ols,Weak NL conf. (dummies),Full OLS,0.5,,,nan,nan,nan,nan,nan,nan
6,False,0.8654556291619009,0.4146631535137872,0.05271584827487796,1.6781954100489238,dgp8,full_ols,Weak NL conf. (dummies),Full OLS,0.5,,,nan,nan,nan,nan,nan,nan
7,False,1.5753249331311217,0.3779686233709995,0.8345064313239626,2.316143434938281,dgp8,full_ols,Weak NL conf. (dummies),Full OLS,0.5,,,nan,nan,nan,nan,nan,nan
8,False,0.4753533010680887,0.41476735520962693,-0.33759071514278005,1.2882973172789574,dgp8,full_ols,Weak NL conf. (dummies),Full OLS,0.5,,,nan,nan,nan,nan,nan,nan
9,False,0.7749643202409139,0.3827934914970031,0.024689076906787788,1.52523956357504,dgp8,full_ols,Weak NL conf. (dummies),Full OLS,0.5,,,nan,nan,nan,nan,nan,nan
0,False,1.124737005320106,0.37186186551169753,0.3958877489171788,1.8535862617230332,dgp8,pds_lasso,Weak NL conf. (dummies),PDS-LASSO,0.5,,,nan,nan,nan,nan,nan,nan
1,False,1.7727902719443023,0.4102675764587302,0.9686658220851911,2.5769147218034134,dgp8,pds_lasso,Weak NL conf. (dummies),PDS-LASSO,0.5,,,nan,nan,nan,nan,nan,nan
2,False,1.3218206128627703,0.3918578454360437,0.5537792358081247,2.089861989917416,dgp8,pds_lasso,Weak NL conf. (dummies),PDS-LASSO,0.5,,,nan,nan,nan,nan,nan,nan
3,False,0.8517851518509804,0.5014684529951566,-0.1310930160195266,1.8346633197214874,dgp8,pds_lasso,Weak NL conf. (dummies),PDS-LASSO,0.5,,,nan,nan,nan,nan,nan,nan
4,False,1.8072915052098955,0.3650137924216327,1.0918644720634956,2.5227185383562953,dgp8,pds_lasso,Weak NL conf. (dummies),PDS-LASSO,0.5,,,nan,nan,nan,nan,nan,nan
5,False,1.685876685499633,0.4197607104718791,0.86314569297475,2.508607678024516,dgp8,pds_lasso,Weak NL conf. (dummies),PDS-LASSO,0.5,,,nan,nan,nan,nan,nan,nan
6,False,0.8174580977688372,0.3810858982597162,0.07052973717979338,1.5643864583578808,dgp8,pds_lasso,Weak NL conf. (dummies),PDS-LASSO,0.5,,,nan,nan,nan,nan,nan,nan
7,False,1.5044971800319495,0.3549783409299843,0.8087396318091803,2.200254728254719,dgp8,pds_lasso,Weak NL conf. (dummies),PDS-LASSO,0.5,,,nan,nan,nan,nan,nan,nan
8,False,0.4674052905082464,0.4117523889135893,-0.3396293917623886,1.2744399727788815,dgp8,pds_lasso,Weak NL conf. (dummies),PDS-LASSO,0.5,,,nan,nan,nan,nan,nan,nan
9,False,0.7658686131364764,0.3594551233549469,0.06133657136078041,1.4704006549121722,dgp8,pds_lasso,Weak NL conf. (dummies),PDS-LASSO,0.5,,,nan,nan,nan,nan,nan,nan
0,False,1.1992635470371633,0.377305658028419,0.4597444573014622,1.9387826367728644,dgp8,dml_lasso,Weak NL conf. (dummies),DML-LASSO,0.5,,,nan,nan,nan,nan,nan,nan
1,False,1.8215065005503834,0.4152200426807987,1.007675216896018,2.635337784204749,dgp8,dml_lasso,Weak NL conf. (dummies),DML-LASSO,0.5,,,nan,nan,nan,nan,nan,nan
2,False,1.5711857093584036,0.38687093848068754,0.812918669936256,2.329452748780551,dgp8,dml_lasso,Weak NL conf. (dummies),DML-LASSO,0.5,,,nan,nan,nan,nan,nan,nan
3,False,0.8851296243887715,0.4969460865677912,-0.0888847052840992,1.8591439540616421,dgp8,dml_lasso,Weak NL conf. (dummies),DML-LASSO,0.5,,,nan,nan,nan,nan,nan,nan
